,user_id,avg_time_difference,avg_time_difference_in_min,avg_time_difference_in_hours,followers_count,retweet_count,sentiment_score,sentiment,extreme_user
3113,826441763569012738,0 days 00:16:33.888888888,16.55,0.276,156,75,3,positive,1
3114,826651439959269377,0 days 01:00:07.000000000,60.12,1.002,560,168,1,positive,1
3115,826693500594843648,0 days 12:59:24.600000000,779.4,12.99,80,1344,0,neutral,0
3116,826821191268761600,0 days 01:45:39.000000000,105.65,1.761,140,39,3,positive,0
3117,827715848878096386,0 days 07:19:23.666666666,439.38,7.323,228,0,-1,negative,0
3118,827721369995538432,0 days 00:38:33.500000000,38.55,0.642,1724,14,1,positive,1
3119,827919010079633409,0 days 02:35:22.400000000,155.37,2.589,181,32,3,positive,0
3120,828262382682005504,0 days 00:00:36.750000000,0.6,0.01,1205,16,1,positive,1
3121,828292503455559680,0 days 00:36:00.666666666,36.0,0.6,282,10,2,positive,1
3122,829392611274260480,0 days 00:43:59.800000000,43.98,0.733,301,17,1,positive,1
3123,829682527359139840,0 days 00:23:27.900000000,23.45,0.391,26,41,-1,negative,1
3124,829713877931814913,0 days 01:48:43.333333333,108.72,1.812,19,2333,0,neutral,0
3125,829902395371040768,0 days 09:23:31.000000000,563.52,9.392,27650,123,0,neutral,0
3126,829916807788113921,0 days 15:33:25.666666666,933.42,15.557,2404,270,-1,negative,0
3127,829948480118349824,0 days 00:00:16.333333333,0.27,0.004,105,13,2,positive,1
3128,830270851056443394,0 days 00:00:22.200000000,0.37,0.006,303,2,-2,negative,1
3129,830318442142171136,0 days 16:35:02.750000000,995.03,16.584,1107,2,2,positive,0
3130,830365535909056512,0 days 00:00:38.692307692,0.63,0.011,815,229,-1,negative,1
3131,830377284599025664,0 days 00:00:07.500000000,0.12,0.002,730,58,0,neutral,1
3132,830380971241402368,0 days 07:04:09.000000000,424.15,7.069,67,4321,0,neutral,0
3133,830382669594771459,0 days 09:33:11.000000000,573.18,9.553,586,2833,0,neutral,0
3134,830425539949256704,0 days 00:00:09.333333333,0.15,0.003,72,95,0,neutral,1
3135,830429851437764608,0 days 00:00:08.636363636,0.13,0.002,687,98,1,positive,1
3136,830458136033107968,0 days 15:16:49.333333333,916.82,15.28,510,1355,0,neutral,0
3137,830472782274232321,0 days 00:00:07.250000000,0.12,0.002,206,157,2,positive,1
3138,830666711154229248,0 days 00:04:30.872340425,4.5,0.075,641,47,6,positive,1
3139,831046376297488384,0 days 00:00:03.400000000,0.05,0.001,84,128,2,positive,1
3140,831165048320036864,0 days 13:44:14.000000000,824.23,13.737,6053,13,0,neutral,0
3141,831777906166812672,0 days 00:00:02.333333333,0.03,0.001,7,476,0,neutral,1
3142,831801284281896964,0 days 06:18:34.000000000,378.57,6.309,196,228,0,neutral,0
3143,831832403379359745,0 days 05:24:27.800000000,324.45,5.407,593,9239,1,positive,0
3144,831838521694552065,0 days 12:36:32.500000000,756.53,12.609,321,679,1,positive,0
3145,832108874236784640,0 days 00:49:53.750000000,49.88,0.831,14,25,0,neutral,1
3146,832116396452671488,0 days 04:19:34.125000000,259.57,4.326,881,935,1,positive,0
3147,832135304593104896,0 days 05:37:54.000000000,337.9,5.632,73,70,2,positive,0
3148,832451662786748416,0 days 00:00:22.857142857,0.37,0.006,35,647,0,neutral,1
3149,832827181319483392,0 days 10:20:20.000000000,620.33,10.339,163,2811,1,positive,0
3150,832963052135919617,0 days 16:44:52.333333333,1004.87,16.748,51,1734,1,positive,0
3151,833156515422937088,0 days 13:26:59.000000000,806.98,13.45,150,1256,2,positive,0
3152,833247161164918784,0 days 00:00:06.666666666,0.1,0.002,179,134,1,positive,1
3153,833281183236648961,0 days 01:38:22.000000000,98.37,1.639,1432,33,1,positive,0
3154,833493034486611968,0 days 17:23:33.333333333,1043.55,17.392,347,961,0,neutral,0
3155,833616663559938053,0 days 16:01:47.333333333,961.78,16.03,1478,1238,0,neutral,0
3156,833631669554913281,0 days 06:07:55.750000000,367.92,6.132,953,737,2,positive,0
3157,834006320630071297,0 days 05:20:17.769230769,320.28,5.338,1556,4346,-1,negative,0
3158,834051663971360768,0 days 01:37:19.600000000,97.32,1.622,1452,2673,1,positive,0
3159,834059563934609409,0 days 15:16:50.600000000,916.83,15.281,150,30,2,positive,0
3160,834098750524157953,0 days 00:00:04.666666666,0.07,0.001,14,27,2,positive,1
3161,834270786189979648,0 days 00:00:03.666666666,0.05,0.001,464,1239,5,positive,1
3162,834401012479881218,0 days 00:37:22.636363636,37.37,0.623,243,21,-2,negative,1
3163,834918610011324418,0 days 05:15:16.000000000,315.27,5.254,11,1979,-2,negative,0
3164,835349381318594560,0 days 11:25:17.250000000,685.28,11.421,1878,2769,0,neutral,0
3165,835413643424518145,0 days 00:05:58.000000000,5.97,0.099,445,0,1,positive,1
3166,835498269241454592,0 days 18:19:03.000000000,1099.05,18.317,743,10,1,positive,0
3167,835531579631919104,0 days 00:00:00.000000000,0.0,0.0,128,82,1,positive,1
3168,835768727916457984,0 days 01:36:05.833333333,96.08,1.601,1963,13,0,neutral,0
3169,835798829936992259,0 days 11:14:22.200000000,674.37,11.239,2455,2751,1,positive,0
3170,835925388987621376,0 days 07:46:46.750000000,466.77,7.779,950,0,1,positive,0
3171,836256030556303363,0 days 17:37:18.000000000,1057.3,17.622,334,280,-1,negative,0
3172,836951384557817857,0 days 06:05:41.200000000,365.68,6.095,1081,729,-1,negative,0
3173,837193375488974848,0 days 04:42:32.000000000,282.53,4.709,6,0,1,positive,0
3174,837467965813489665,0 days 02:59:07.000000000,179.12,2.985,213,5,0,neutral,0
3175,837480366462107648,0 days 00:00:08.833333333,0.13,0.002,153,61,0,neutral,1
3176,837516459987386369,0 days 03:58:39.333333333,238.65,3.978,2619,247,-2,negative,0
3177,837518728996745217,0 days 05:36:19.000000000,336.32,5.605,45,272,0,neutral,0
3178,837536391533740032,0 days 00:00:04.000000000,0.07,0.001,136,147,1,positive,1
3179,837639114182688768,0 days 00:56:18.500000000,56.3,0.938,7315,1795,0,neutral,1
3180,837666693065367554,0 days 05:58:47.166666666,358.78,5.98,5372,622,3,positive,0
3181,837898136697856001,0 days 00:01:35.333333333,1.58,0.026,952,28,1,positive,1
3182,838057972383219713,0 days 00:00:06.500000000,0.1,0.002,527,30,3,positive,1
3183,838084501553221634,0 days 13:45:45.200000000,825.75,13.762,881,2974,-1,negative,0
3184,838289631238029312,0 days 06:46:15.888888888,406.25,6.771,14685,901,0,neutral,0
3185,838507282501615619,0 days 00:08:11.666666666,8.18,0.136,1221,1,1,positive,1
3186,838735380593586176,0 days 19:50:28.250000000,1190.47,19.841,1182,1348,0,neutral,0
3187,838834164044554240,0 days 03:58:29.400000000,238.48,3.975,179,105,2,positive,0
3188,838980827161702400,0 days 09:00:01.000000000,540.02,9.0,532,119,-2,negative,0
3189,839031803281297408,0 days 05:55:52.600000000,355.87,5.931,5068,1592,-2,negative,0
3190,839048851096948736,0 days 10:27:54.750000000,627.9,10.465,279,1418,1,positive,0
3191,839328886810882048,0 days 10:10:26.600000000,610.43,10.174,141,130,1,positive,0
3192,839499960383123458,0 days 00:00:24.000000000,0.4,0.007,62,172,-1,negative,1
3193,839708175398014976,0 days 02:10:36.666666666,130.6,2.177,290,624,-1,negative,0
3194,839863583714443264,0 days 07:10:38.000000000,430.63,7.177,169,1874,1,positive,0
3195,840579558604754944,0 days 01:53:19.625000000,113.32,1.889,11,56,1,positive,0
3196,840883064528093184,0 days 01:57:23.666666666,117.38,1.956,3764,148,1,positive,0
3197,841514477619146752,0 days 05:01:38.000000000,301.63,5.027,270,187,2,positive,0
3198,841522872300453888,0 days 00:12:01.500000000,12.02,0.2,2716,1393,1,positive,1
3199,841565794291064832,0 days 07:55:39.800000000,475.65,7.928,1417,1472,-2,negative,0
3200,841584391998590978,0 days 07:28:53.000000000,448.88,7.481,318,1,1,positive,0
3201,841673321640939521,0 days 07:12:02.000000000,432.03,7.201,1045,1384,1,positive,0
3202,841698633909182464,0 days 00:00:02.666666666,0.03,0.001,49,5,0,neutral,1
3203,842014656273121285,0 days 08:14:26.666666666,494.43,8.241,509,1,2,positive,0
3204,842061870630600704,0 days 00:00:11.000000000,0.18,0.003,1574,290,-1,negative,1
3205,842587116693569536,0 days 00:02:25.000000000,2.42,0.04,3427,866,-3,negative,1
3206,842732950324236289,0 days 05:47:16.200000000,347.27,5.788,346,0,1,positive,0
3207,843392735033921536,0 days 03:17:21.800000000,197.35,3.289,191,101,1,positive,0
3208,843453278176362497,0 days 02:41:28.000000000,161.47,2.691,146,442,0,neutral,0
3209,843668874289668096,0 days 00:06:17.666666666,6.28,0.105,44,63,0,neutral,1
3210,843715399199997953,0 days 00:55:06.800000000,55.1,0.918,28531,64,0,neutral,1
3211,843768115360075776,0 days 00:08:49.857142857,8.82,0.147,377,35,0,neutral,1
3212,843824493088849921,0 days 08:40:45.666666666,520.75,8.679,147,8,0,neutral,0
3213,843865712611356672,0 days 00:09:08.333333333,9.13,0.152,34,0,0,neutral,1
3214,844030092825247744,0 days 03:10:55.000000000,190.92,3.182,1490,90,2,positive,0
3215,844040056730017793,0 days 14:30:41.333333333,870.68,14.511,74,8,1,positive,0
3216,844049269187403777,0 days 06:34:55.400000000,394.92,6.582,2974,1004,0,neutral,0
3217,844099646721024000,0 days 09:38:19.333333333,578.32,9.639,568,1,0,neutral,0
3218,844257770090258433,0 days 04:15:05.000000000,255.08,4.251,309,7568,0,neutral,0
3219,844508203815784448,0 days 06:35:48.333333333,395.8,6.597,1859,0,0,neutral,0
3220,844544786971443200,0 days 05:57:56.333333333,357.93,5.966,11,0,2,positive,0
3221,844570999932817408,0 days 07:31:27.666666666,451.45,7.524,1667,19,0,neutral,0
3222,844579805936979968,0 days 06:11:15.750000000,371.25,6.188,319,40,0,neutral,0
3223,844621459024687104,1 days 00:05:48.666666666,1445.8,24.097,90,5300,0,neutral,0
3224,845085117177643008,0 days 02:07:54.125000000,127.9,2.132,117,42,1,positive,0
3225,845122013073047552,0 days 00:00:05.000000000,0.08,0.001,1116,51,0,neutral,1
3226,845141457409196033,0 days 03:17:09.809523809,197.15,3.286,8692,127,1,positive,0
3227,845211923738251266,0 days 08:02:00.555555555,482.0,8.033,1055,399,2,positive,0
3228,845593932570386432,0 days 10:11:56.500000000,611.93,10.199,1363,96,1,positive,0
3229,845923874667708416,0 days 00:01:41.666666666,1.68,0.028,173,644,0,neutral,1
3230,846013999066091520,0 days 01:55:11.666666666,115.18,1.92,188,3,-2,negative,0
3231,846058498878193664,0 days 14:57:27.666666666,897.45,14.957,90,1592,-1,negative,0
3232,846390804755234819,0 days 16:09:27.000000000,969.45,16.157,1766,55,-1,negative,0
3233,846597871579381760,0 days 11:16:47.250000000,676.78,11.28,20,5,1,positive,0
3234,846762894184370176,0 days 06:47:11.000000000,407.18,6.786,370,9,0,neutral,0
3235,847009227801591808,0 days 00:21:30.000000000,21.5,0.358,19,292,0,neutral,1
3236,847068601387401216,0 days 02:53:00.666666666,173.0,2.883,1061,5,1,positive,0
3237,848338224821006337,0 days 00:00:27.250000000,0.45,0.007,1315,64,6,positive,1
3238,848460024666050560,0 days 08:58:36.375000000,538.6,8.977,3219,91,6,positive,0
3239,848528304747429890,0 days 11:24:27.666666666,684.45,11.408,1096,68,-1,negative,0
3240,848547773440020481,0 days 07:53:39.333333333,473.65,7.894,3960,9,1,positive,0
3241,848551572611231746,0 days 13:36:41.500000000,816.68,13.611,5540,184,1,positive,0
3242,848583480237854720,0 days 06:17:20.200000000,377.33,6.289,712,141,0,neutral,0
3243,848780445961641984,0 days 01:23:50.000000000,83.83,1.397,118,0,1,positive,1
3244,848927593214730241,0 days 00:25:46.400000000,25.77,0.429,9,60,0,neutral,1
3245,849475010767069185,0 days 00:00:10.333333333,0.17,0.003,196,7127,0,neutral,1
3246,849944575309258754,0 days 04:01:47.764705882,241.78,4.03,656,2718,1,positive,0
3247,850419420749070336,0 days 20:12:57.333333333,1212.95,20.216,5817,0,-1,negative,0
3248,850583529947791361,0 days 00:29:46.000000000,29.77,0.496,609,5,0,neutral,1
3249,850607935315214337,0 days 06:13:47.000000000,373.78,6.23,32,80,-1,negative,0
3250,850665704730886144,0 days 00:15:23.750000000,15.38,0.256,655,355,1,positive,1
3251,851232956509282304,0 days 00:06:25.666666666,6.42,0.107,285,0,0,neutral,1
3252,851315838493888512,0 days 00:21:00.666666666,21.0,0.35,76,14,1,positive,1
3253,851347097895018497,0 days 04:51:45.750000000,291.75,4.862,1249,80,0,neutral,0
3254,851361055150309377,0 days 03:58:06.285714285,238.1,3.968,2658,1873,4,positive,0
3255,851431732586979328,0 days 09:02:56.000000000,542.93,9.049,739,127,-3,negative,0
3256,851623711438405634,0 days 00:16:29.000000000,16.48,0.275,32,0,0,neutral,1
3257,851636768696696837,0 days 00:00:12.666666666,0.2,0.003,497,7720,-3,negative,1
3258,851985335949119488,0 days 07:20:42.166666666,440.7,7.345,4752,771,1,positive,0
3259,852091869312012291,0 days 04:04:36.000000000,244.6,4.077,573,23,4,positive,0
3260,852497518352924675,0 days 03:28:36.000000000,208.6,3.477,480,747,4,positive,0
3261,853245344003403778,0 days 14:45:00.500000000,885.0,14.75,3427,106,1,positive,0
3262,853513383253037056,0 days 02:11:46.000000000,131.77,2.196,161,28,3,positive,0
3263,853585174671523840,0 days 01:21:01.666666666,81.02,1.35,579,539,2,positive,1
3264,853981381319426048,0 days 00:05:03.666666666,5.05,0.084,1270,2,1,positive,1
3265,854332329455648768,0 days 00:00:24.800000000,0.4,0.007,4108,10,0,neutral,1
3266,854345572702093313,0 days 07:45:20.333333333,465.33,7.756,142,1987,0,neutral,0
3267,854376365310849024,0 days 00:05:53.000000000,5.88,0.098,26,114,1,positive,1
3268,854385959969984517,0 days 16:19:02.333333333,979.03,16.317,166,0,0,neutral,0
3269,854692915016282112,0 days 11:52:27.000000000,712.45,11.874,1523,2,0,neutral,0
3270,854720207687884800,0 days 03:37:54.333333333,217.9,3.632,835,0,0,neutral,0
3271,854890447835103232,0 days 00:11:21.000000000,11.35,0.189,4,22,0,neutral,1
3272,854959545105473537,1 days 16:48:46.750000000,2448.77,40.813,1998,429,0,neutral,0
3273,855268843899375617,0 days 13:08:04.333333333,788.07,13.134,580,889,0,neutral,0
3274,855371552606388224,0 days 02:46:04.315789473,166.07,2.768,18129,3603,-1,negative,0
3275,855400340430110720,0 days 05:49:45.833333333,349.75,5.829,563,9,1,positive,0
3276,856007969204576256,0 days 03:39:54.500000000,219.9,3.665,1182,45,1,positive,0
3277,856082418222149633,0 days 00:04:06.750000000,4.1,0.068,47,2425,0,neutral,1
3278,856152783334068225,0 days 23:10:25.666666666,1390.42,23.174,139,54,-1,negative,0
3279,856157566279204864,0 days 00:00:31.833333333,0.52,0.009,1152,116,6,positive,1
3280,856325943601836034,0 days 01:14:19.000000000,74.32,1.239,7159,15,0,neutral,1
3281,856372363574857728,0 days 11:51:39.333333333,711.65,11.861,24,403,0,neutral,0
3282,856719483368493056,0 days 13:56:05.800000000,836.08,13.935,15040,796,-2,negative,0
3283,856776104874573824,0 days 02:58:01.333333333,178.02,2.967,109,18,0,neutral,0
3284,856841460016173061,0 days 00:52:56.000000000,52.93,0.882,854,6,1,positive,1
3285,856860164611334144,0 days 09:16:52.500000000,556.87,9.281,51,778,0,neutral,0
3286,856894284922048512,0 days 02:59:44.000000000,179.73,2.996,98,5666,-2,negative,0
3287,857121482073362432,0 days 01:06:03.000000000,66.05,1.101,563,760,0,neutral,1
3288,857164122504429569,0 days 06:11:53.000000000,371.88,6.198,436,2811,0,neutral,0
3289,857290440080580609,0 days 00:00:17.333333333,0.28,0.005,41,1,1,positive,1
3290,857633270220988417,0 days 06:02:30.666666666,362.5,6.042,2022,124,2,positive,0
3291,857925651973775360,0 days 00:00:28.666666666,0.47,0.008,309,5,2,positive,1
3292,858297870645997568,0 days 00:56:54.320000000,56.9,0.948,94,102,1,positive,1
3293,858315640796467205,0 days 03:35:13.800000000,215.22,3.587,141,276,-1,negative,0
3294,858330279932559361,0 days 00:09:15.666666666,9.25,0.154,615,28,-1,negative,1
3295,858946279082139649,0 days 00:00:26.250000000,0.43,0.007,29199,65,-1,negative,1
3296,859107486384738305,0 days 00:00:11.666666666,0.18,0.003,93,6,-2,negative,1
3297,859292992569528320,0 days 15:42:13.000000000,942.22,15.704,141,0,0,neutral,0
3298,859377363469074432,0 days 11:55:40.833333333,715.67,11.928,1307,99,-1,negative,0
3299,859384165631787008,0 days 00:14:07.894736842,14.12,0.235,39,29,0,neutral,1
3300,859585539653152768,0 days 00:07:26.000000000,7.43,0.124,17,20,3,positive,1
3301,859662118055890944,0 days 00:00:15.200000000,0.25,0.004,294,4651,0,neutral,1
3302,859669809654398976,0 days 06:39:03.666666666,399.05,6.651,117,1,2,positive,0
3303,860140593237942273,0 days 21:59:20.000000000,1319.33,21.989,262,555,-2,negative,0
3304,860146708168282113,0 days 00:00:56.500000000,0.93,0.016,55,669,0,neutral,1
3305,860369644703670274,0 days 07:39:22.333333333,459.37,7.656,107,7740,1,positive,0
3306,860394611340177408,0 days 00:00:15.666666666,0.25,0.004,28,0,1,positive,1
3307,860422536617742337,2 days 03:10:26.333333333,3070.43,51.174,2331,22,0,neutral,0
3308,860441186686967808,0 days 03:52:30.333333333,232.5,3.875,11,1,4,positive,0
3309,860444010812514304,0 days 12:05:40.500000000,725.67,12.094,208,107,2,positive,0
3310,861072061988524034,0 days 03:39:53.200000000,219.88,3.665,10812,17,0,neutral,0
3311,861082083099377669,0 days 00:00:04.500000000,0.07,0.001,379,8,-1,negative,1
3312,861495623203160064,0 days 14:34:04.750000000,874.07,14.568,1881,370,0,neutral,0
3313,861548391972700161,1 days 00:00:57.000000000,1440.95,24.016,1190,8,1,positive,0
3314,861571846637928449,0 days 12:35:29.250000000,755.48,12.591,1059,785,0,neutral,0
3315,861969051857305600,0 days 09:41:14.666666666,581.23,9.687,957,2268,2,positive,0
3316,861976282673926144,0 days 06:53:02.857142857,413.03,6.884,1645,4582,1,positive,0
3317,862198348115312641,0 days 00:00:19.600000000,0.32,0.005,28,40,0,neutral,1
3318,862228945235722240,0 days 10:44:38.333333333,644.63,10.744,78,84,0,neutral,0
3319,862358154818072576,0 days 00:18:06.666666666,18.1,0.302,3389,0,0,neutral,1
3320,862566708942442500,0 days 08:39:45.333333333,519.75,8.662,909,32,0,neutral,0
3321,862581412582612992,0 days 00:44:22.333333333,44.37,0.739,16503,29,0,neutral,1
3322,862636972120064000,0 days 03:23:14.000000000,203.23,3.387,1055,2392,0,neutral,0
3323,862667957637267458,0 days 09:51:33.750000000,591.55,9.859,203,624,1,positive,0
3324,863741527100665856,0 days 09:37:49.000000000,577.82,9.63,210,15,1,positive,0
3325,863825645368819712,0 days 03:11:22.333333333,191.37,3.189,21,737,0,neutral,0
3326,864085659035860992,0 days 16:47:51.666666666,1007.85,16.797,666,2548,1,positive,0
3327,864388340656750592,0 days 10:46:57.250000000,646.95,10.783,6498,20,1,positive,0
3328,864401562558451713,0 days 01:23:58.250000000,83.97,1.399,355,0,1,positive,1
3329,864460801444200449,0 days 15:23:30.000000000,923.5,15.392,1376,967,1,positive,0
3330,864952746285252608,0 days 04:13:07.750000000,253.12,4.219,3486,2274,-1,negative,0
3331,865220645529022464,0 days 16:24:17.750000000,984.28,16.405,8902,0,2,positive,0
3332,866027372541169664,0 days 08:58:02.714285714,538.03,8.967,1083,3547,-1,negative,0
3333,866557101845262337,0 days 06:46:51.666666666,406.85,6.781,5720,112,-1,negative,0
3334,866588670417088513,0 days 15:01:13.000000000,901.22,15.02,1710,84,-1,negative,0
3335,866806893913792514,0 days 04:09:24.611111111,249.4,4.157,1758,596,7,positive,0
3336,867067633824260097,0 days 00:04:39.200000000,4.65,0.077,208,3318,1,positive,1
3337,867769584287232000,0 days 00:00:05.666666666,0.08,0.001,20,132,2,positive,1
3338,867836946122493952,0 days 00:00:01.666666666,0.02,0.0,1109,2,0,neutral,1
3339,867990603807637505,0 days 03:15:01.125000000,195.02,3.25,2967,10,1,positive,0
